timestamp,x,y,radius_px,in_text_region
27526.678930,0.628906,0.872222,150.8,1
27526.761991,0.627693,0.869290,146.2,1
27526.838458,0.627604,0.872222,142.6,1
27526.921723,0.628271,0.871501,138.6,1
27527.003755,0.631250,0.870833,134.6,1
27527.087928,0.638360,0.873006,138.4,1
27527.170499,0.648958,0.868981,146.4,1
27527.254779,0.652604,0.869907,138.4,1
27527.337926,0.673177,0.870370,164.8,1
27527.420379,0.685441,0.875000,169.2,1
27527.497273,0.689646,0.871296,165.3,1
27527.582911,0.704151,0.870370,176.3,1
27527.664127,0.721105,0.871296,178.7,1
27527.746841,0.738281,0.869444,188.9,1
27527.828889,0.754167,0.873611,191.5,1
27527.912429,0.771094,0.881481,180.2,1
27527.995461,0.467187,0.599537,247.2,0
27528.072168,0.452344,0.632870,224.3,0
27528.157237,0.442623,0.636419,228.8,0
